LAMMPS data file via POLY

8140 atoms
1 atom types

0.00000000 100.00000000 xlo xhi
0.00000000 50.00000000 ylo yhi
0.00000000 30.00000000 zlo zhi

Masses

  1 30.973762


Atoms

  1779 1 16.27173711 11.84491204 18.82898322
  1780 1 16.27173711 11.84491204 21.38163870
  1781 1 16.27173711 11.84491204 23.93429418
  1782 1 16.27173711 11.84491204 26.48694966
  1783 1 16.27173711 11.84491204 29.03960514
  1784 1 14.70895389 10.28134364 2.23672260
  1785 1 14.70895389 10.28134364 4.78937808
  1786 1 14.70895389 10.28134364 7.34203356
  1787 1 14.70895389 10.28134364 9.89468904
  1788 1 14.70895389 10.28134364 12.44734452
  1789 1 14.70895389 10.28134364 15.00000000
  1790 1 14.70895389 10.28134364 17.55265548
  1791 1 14.70895389 10.28134364 20.10531096
  1792 1 14.70895389 10.28134364 22.65796644
  1793 1 14.70895389 10.28134364 25.21062192
  1794 1 14.70895389 10.28134364 27.76327740
  1795 1 13.14617067 8.71777525 0.96039486
  1796 1 13.14617067 8.71777525 3.51305034
  1797 1 13.14617067 8.71777525 6.06570582
  1798 1 13.14617067 8.71777525 8.61836130
  1799 1 13.14617067 8.71777525 11.17101678
  1800 1 13.14617067 8.71777525 13.72367226
  1801 1 13.14617067 8.71777525 16.27632774
  1802 1 13.14617067 8.71777525 18.82898322
  1803 1 13.14617067 8.71777525 21.38163870
  1804 1 13.14617067 8.71777525 23.93429418
  1805 1 13.14617067 8.71777525 26.48694966
  1806 1 13.14617067 8.71777525 29.03960514
  1807 1 40.84397764 39.37779138 0.96039486
  1808 1 40.84397764 39.37779138 3.51305034
  1809 1 40.84397764 39.37779138 6.06570582
  1810 1 40.84397764 39.37779138 8.61836130
  1811 1 40.84397764 39.37779138 11.17101678
  1812 1 40.84397764 39.37779138 13.72367226
  1813 1 40.84397764 39.37779138 16.27632774
  1814 1 40.84397764 39.37779138 18.82898322
  1815 1 40.84397764 39.37779138 21.38163870
  1816 1 40.84397764 39.37779138 23.93429418
  1817 1 40.84397764 39.37779138 26.48694966
  1818 1 39.28119442 37.81422299 2.23672260
  1819 1 39.28119442 37.81422299 4.78937808
  1820 1 39.28119442 37.81422299 7.34203356
  1821 1 39.28119442 37.81422299 9.89468904
  1822 1 39.28119442 37.81422299 12.44734452
  1823 1 39.28119442 37.81422299 15.00000000
  1824 1 39.28119442 37.81422299 17.55265548
  1825 1 39.28119442 37.81422299 20.10531096
  1826 1 39.28119442 37.81422299 22.65796644
  1827 1 39.28119442 37.81422299 25.21062192
  1828 1 39.28119442 37.81422299 27.76327740
  1829 1 37.71841121 36.25065460 0.96039486
  1830 1 37.71841121 36.25065460 3.51305034
  1831 1 37.71841121 36.25065460 6.06570582
  1832 1 37.71841121 36.25065460 8.61836130
  1833 1 37.71841121 36.25065460 11.17101678
  1834 1 37.71841121 36.25065460 13.72367226
  1835 1 37.71841121 36.25065460 16.27632774
  1836 1 37.71841121 36.25065460 18.82898322
  1837 1 37.71841121 36.25065460 21.38163870
  1838 1 37.71841121 36.25065460 23.93429418
  1839 1 37.71841121 36.25065460 26.48694966
  1840 1 37.71841121 36.25065460 29.03960514
  1841 1 36.15562799 34.68708621 2.23672260
  1842 1 36.15562799 34.68708621 4.78937808
  1843 1 36.15562799 34.68708621 7.34203356
  1844 1 36.15562799 34.68708621 9.89468904
  1845 1 36.15562799 34.68708621 12.44734452
  1846 1 36.15562799 34.68708621 15.00000000
  1847 1 36.15562799 34.68708621 17.55265548
  1848 1 36.15562799 34.68708621 20.10531096
  1849 1 36.15562799 34.68708621 22.65796644
  1850 1 36.15562799 34.68708621 25.21062192
  1851 1 36.15562799 34.68708621 27.76327740
  1852 1 34.59284477 33.12351781 0.96039486
  1853 1 34.59284477 33.12351781 3.51305034
  1854 1 34.59284477 33.12351781 6.06570582
  1855 1 34.59284477 33.12351781 8.61836130
  1856 1 34.59284477 33.12351781 11.17101678
  1857 1 34.59284477 33.12351781 13.72367226
  1858 1 34.59284477 33.12351781 16.27632774
  1859 1 34.59284477 33.12351781 18.82898322
  1860 1 34.59284477 33.12351781 21.38163870
  1861 1 34.59284477 33.12351781 23.93429418
  1862 1 34.59284477 33.12351781 26.48694966
  1863 1 34.59284477 33.12351781 29.03960514
  1864 1 33.03006155 31.55994942 2.23672260
  1865 1 33.03006155 31.55994942 4.78937808
  1866 1 33.03006155 31.55994942 7.34203356
  1867 1 33.03006155 31.55994942 9.89468904
  1868 1 33.03006155 31.55994942 12.44734452
  1869 1 33.03006155 31.55994942 15.00000000
  1870 1 33.03006155 31.55994942 17.55265548
  1871 1 33.03006155 31.55994942 20.10531096
  1872 1 33.03006155 31.55994942 22.65796644
  1873 1 33.03006155 31.55994942 25.21062192
  1874 1 33.03006155 31.55994942 27.76327740
  1875 1 31.46727834 29.99638103 0.96039486
  1876 1 31.46727834 29.99638103 3.51305034
  1877 1 31.46727834 29.99638103 6.06570582
  1878 1 31.46727834 29.99638103 8.61836130
  1879 1 31.46727834 29.99638103 11.17101678
  1880 1 31.46727834 29.99638103 13.72367226
  1881 1 31.46727834 29.99638103 16.27632774
  1882 1 31.46727834 29.99638103 18.82898322
  1883 1 31.46727834 29.99638103 21.38163870
  1884 1 31.46727834 29.99638103 23.93429418
  1885 1 31.46727834 29.99638103 26.48694966
  1886 1 31.46727834 29.99638103 29.03960514
  1887 1 29.90449512 28.43281264 2.23672260
  1888 1 29.90449512 28.43281264 4.78937808
  1889 1 29.90449512 28.43281264 7.34203356
  1890 1 29.90449512 28.43281264 9.89468904
  1891 1 29.90449512 28.43281264 12.44734452
  1892 1 29.90449512 28.43281264 15.00000000
  1893 1 29.90449512 28.43281264 17.55265548
  1894 1 29.90449512 28.43281264 20.10531096
  1895 1 29.90449512 28.43281264 22.65796644
  1896 1 29.90449512 28.43281264 25.21062192
  1897 1 29.90449512 28.43281264 27.76327740
  1898 1 28.34171190 26.86924425 0.96039486
  1899 1 28.34171190 26.86924425 3.51305034
  1900 1 28.34171190 26.86924425 6.06570582
  1901 1 28.34171190 26.86924425 8.61836130
  1902 1 28.34171190 26.86924425 11.17101678
  1903 1 28.34171190 26.86924425 13.72367226
  1904 1 28.34171190 26.86924425 16.27632774
  1905 1 28.34171190 26.86924425 18.82898322
  1906 1 28.34171190 26.86924425 21.38163870
  1907 1 28.34171190 26.86924425 23.93429418
  1908 1 28.34171190 26.86924425 26.48694966
  1909 1 28.34171190 26.86924425 29.03960514
  1910 1 26.77892869 25.30567585 2.23672260
  1911 1 26.77892869 25.30567585 4.78937808
  1912 1 26.77892869 25.30567585 7.34203356
  1913 1 26.77892869 25.30567585 9.89468904
  1914 1 26.77892869 25.30567585 12.44734452
  1915 1 26.77892869 25.30567585 15.00000000
  1916 1 26.77892869 25.30567585 17.55265548
  1917 1 26.77892869 25.30567585 20.10531096
  1918 1 26.77892869 25.30567585 22.65796644
  1919 1 26.77892869 25.30567585 25.21062192
  1920 1 26.77892869 25.30567585 27.76327740
  1921 1 25.21614547 23.74210746 0.96039486
  1922 1 25.21614547 23.74210746 3.51305034
  1923 1 25.21614547 23.74210746 6.06570582
  1924 1 25.21614547 23.74210746 8.61836130
  1925 1 25.21614547 23.74210746 11.17101678
  1926 1 25.21614547 23.74210746 13.72367226
  1927 1 25.21614547 23.74210746 16.27632774
  1928 1 25.21614547 23.74210746 18.82898322
  1929 1 25.21614547 23.74210746 21.38163870
  1930 1 25.21614547 23.74210746 23.93429418
  1931 1 25.21614547 23.74210746 26.48694966
  1932 1 25.21614547 23.74210746 29.03960514
  1933 1 23.65336225 22.17853907 2.23672260
  1934 1 23.65336225 22.17853907 4.78937808
  1935 1 23.65336225 22.17853907 7.34203356
  1936 1 23.65336225 22.17853907 9.89468904
  1937 1 23.65336225 22.17853907 12.44734452
  1938 1 23.65336225 22.17853907 15.00000000
  1939 1 23.65336225 22.17853907 17.55265548
  1940 1 23.65336225 22.17853907 20.10531096
  1941 1 23.65336225 22.17853907 22.65796644
  1942 1 23.65336225 22.17853907 25.21062192
  1943 1 23.65336225 22.17853907 27.76327740
  1944 1 22.09057904 20.61497068 0.96039486
  1945 1 22.09057904 20.61497068 3.51305034
  1946 1 22.09057904 20.61497068 6.06570582
  1947 1 22.09057904 20.61497068 8.61836130
  1948 1 22.09057904 20.61497068 11.17101678
  1949 1 22.09057904 20.61497068 13.72367226
  1950 1 22.09057904 20.61497068 16.27632774
  1951 1 22.09057904 20.61497068 18.82898322
  1952 1 22.09057904 20.61497068 21.38163870
  1953 1 22.09057904 20.61497068 23.93429418
  1954 1 22.09057904 20.61497068 26.48694966
  1955 1 22.09057904 20.61497068 29.03960514
  1956 1 20.52779582 19.05140229 2.23672260
  1957 1 20.52779582 19.05140229 4.78937808
  1958 1 20.52779582 19.05140229 7.34203356
  1959 1 20.52779582 19.05140229 9.89468904
  1960 1 20.52779582 19.05140229 12.44734452
  1961 1 20.52779582 19.05140229 15.00000000
  1962 1 20.52779582 19.05140229 17.55265548
  1963 1 20.52779582 19.05140229 20.10531096
  1964 1 20.52779582 19.05140229 22.65796644
  1965 1 20.52779582 19.05140229 25.21062192
  1966 1 20.52779582 19.05140229 27.76327740
  1967 1 18.96501260 17.48783389 0.96039486
  1968 1 18.96501260 17.48783389 3.51305034
  1969 1 18.96501260 17.48783389 6.06570582
  1970 1 18.96501260 17.48783389 8.61836130
  1971 1 18.96501260 17.48783389 11.17101678
  1972 1 18.96501260 17.48783389 13.72367226
  1973 1 18.96501260 17.48783389 16.27632774
  1974 1 18.96501260 17.48783389 18.82898322
  1975 1 18.96501260 17.48783389 21.38163870
  1976 1 18.96501260 17.48783389 23.93429418
  1977 1 18.96501260 17.48783389 26.48694966
  1978 1 18.96501260 17.48783389 29.03960514
  1979 1 17.40222938 15.92426550 2.23672260
  1980 1 17.40222938 15.92426550 4.78937808
  1981 1 17.40222938 15.92426550 7.34203356
  1982 1 17.40222938 15.92426550 9.89468904
  1983 1 17.40222938 15.92426550 12.44734452
  1984 1 17.40222938 15.92426550 15.00000000
  1985 1 17.40222938 15.92426550 17.55265548
  1986 1 17.40222938 15.92426550 20.10531096
  1987 1 17.40222938 15.92426550 22.65796644
  1988 1 17.40222938 15.92426550 25.21062192
  1989 1 17.40222938 15.92426550 27.76327740
  1990 1 15.83944617 14.36069711 0.96039486
  1991 1 15.83944617 14.36069711 3.51305034
  1992 1 15.83944617 14.36069711 6.06570582
  1993 1 15.83944617 14.36069711 8.61836130
  1994 1 15.83944617 14.36069711 11.17101678
  1995 1 15.83944617 14.36069711 13.72367226
  1996 1 15.83944617 14.36069711 16.27632774
  1997 1 15.83944617 14.36069711 18.82898322
  1998 1 15.83944617 14.36069711 21.38163870
  1999 1 15.83944617 14.36069711 23.93429418
  2000 1 15.83944617 14.36069711 26.48694966
  2001 1 15.83944617 14.36069711 29.03960514
  2002 1 14.27666295 12.79712872 2.23672260
  2003 1 14.27666295 12.79712872 4.78937808
  2004 1 14.27666295 12.79712872 7.34203356
  2005 1 14.27666295 12.79712872 9.89468904
  2006 1 14.27666295 12.79712872 12.44734452
  2007 1 14.27666295 12.79712872 15.00000000
  2008 1 14.27666295 12.79712872 17.55265548
  2009 1 14.27666295 12.79712872 20.10531096
  2010 1 14.27666295 12.79712872 22.65796644
  2011 1 14.27666295 12.79712872 25.21062192
  2012 1 14.27666295 12.79712872 27.76327740
  2013 1 12.71387973 11.23356033 0.96039486
  2014 1 12.71387973 11.23356033 3.51305034
  2015 1 12.71387973 11.23356033 6.06570582
  2016 1 12.71387973 11.23356033 8.61836130
  2017 1 12.71387973 11.23356033 11.17101678
  2018 1 12.71387973 11.23356033 13.72367226
  2019 1 12.71387973 11.23356033 16.27632774
  2020 1 12.71387973 11.23356033 18.82898322
  2021 1 12.71387973 11.23356033 21.38163870
  2022 1 12.71387973 11.23356033 23.93429418
  2023 1 12.71387973 11.23356033 26.48694966
  2024 1 12.71387973 11.23356033 29.03960514
  2025 1 11.15109652 9.66999193 2.23672260
  2026 1 11.15109652 9.66999193 4.78937808
  2027 1 11.15109652 9.66999193 7.34203356
  2028 1 11.15109652 9.66999193 9.89468904
  2029 1 11.15109652 9.66999193 12.44734452
  2030 1 11.15109652 9.66999193 15.00000000
  2031 1 11.15109652 9.66999193 17.55265548
  2032 1 11.15109652 9.66999193 20.10531096
  2033 1 11.15109652 9.66999193 22.65796644
  2034 1 11.15109652 9.66999193 25.21062192
  2035 1 11.15109652 9.66999193 27.76327740
  2036 1 38.84890348 40.33000807 2.23672260
  2037 1 38.84890348 40.33000807 4.78937808
  2038 1 38.84890348 40.33000807 7.34203356
  2039 1 38.84890348 40.33000807 9.89468904
  2040 1 38.84890348 40.33000807 12.44734452
  2041 1 38.84890348 40.33000807 15.00000000
  2042 1 38.84890348 40.33000807 17.55265548
  2043 1 38.84890348 40.33000807 20.10531096
  2044 1 38.84890348 40.33000807 22.65796644
  2045 1 38.84890348 40.33000807 25.21062192
  2046 1 38.84890348 40.33000807 27.76327740
  2047 1 37.28612027 38.76643967 0.96039486
  2048 1 37.28612027 38.76643967 3.51305034
  2049 1 37.28612027 38.76643967 6.06570582
  2050 1 37.28612027 38.76643967 8.61836130
  2051 1 37.28612027 38.76643967 11.17101678
  2052 1 37.28612027 38.76643967 13.72367226
  2053 1 37.28612027 38.76643967 16.27632774
  2054 1 37.28612027 38.76643967 18.82898322
  2055 1 37.28612027 38.76643967 21.38163870
  2056 1 37.28612027 38.76643967 23.93429418
  2057 1 37.28612027 38.76643967 26.48694966
  2058 1 37.28612027 38.76643967 29.03960514
  2059 1 35.72333705 37.20287128 2.23672260
  2060 1 35.72333705 37.20287128 4.78937808
  2061 1 35.72333705 37.20287128 7.34203356
  2062 1 35.72333705 37.20287128 9.89468904
  2063 1 35.72333705 37.20287128 12.44734452
  2064 1 35.72333705 37.20287128 15.00000000
  2065 1 35.72333705 37.20287128 17.55265548
  2066 1 35.72333705 37.20287128 20.10531096
  2067 1 35.72333705 37.20287128 22.65796644
  2068 1 35.72333705 37.20287128 25.21062192
  2069 1 35.72333705 37.20287128 27.76327740
  2070 1 34.16055383 35.63930289 0.96039486
  2071 1 34.16055383 35.63930289 3.51305034
  2072 1 34.16055383 35.63930289 6.06570582
  2073 1 34.16055383 35.63930289 8.61836130
  2074 1 34.16055383 35.63930289 11.17101678
  2075 1 34.16055383 35.63930289 13.72367226
  2076 1 34.16055383 35.63930289 16.27632774
  2077 1 34.16055383 35.63930289 18.82898322
  2078 1 34.16055383 35.63930289 21.38163870
  2079 1 34.16055383 35.63930289 23.93429418
  2080 1 34.16055383 35.63930289 26.48694966
  2081 1 34.16055383 35.63930289 29.03960514
  2082 1 32.59777062 34.07573450 2.23672260
  2083 1 32.59777062 34.07573450 4.78937808
  2084 1 32.59777062 34.07573450 7.34203356
  2085 1 32.59777062 34.07573450 9.89468904
  2086 1 32.59777062 34.07573450 12.44734452
  2087 1 32.59777062 34.07573450 15.00000000
  2088 1 32.59777062 34.07573450 17.55265548
  2089 1 32.59777062 34.07573450 20.10531096
  2090 1 32.59777062 34.07573450 22.65796644
  2091 1 32.59777062 34.07573450 25.21062192
  2092 1 32.59777062 34.07573450 27.76327740
  2093 1 31.03498740 32.51216611 0.96039486
  2094 1 31.03498740 32.51216611 3.51305034
  2095 1 31.03498740 32.51216611 6.06570582
  2096 1 31.03498740 32.51216611 8.61836130
  2097 1 31.03498740 32.51216611 11.17101678
  2098 1 31.03498740 32.51216611 13.72367226
  2099 1 31.03498740 32.51216611 16.27632774
  2100 1 31.03498740 32.51216611 18.82898322
  2101 1 31.03498740 32.51216611 21.38163870
  2102 1 31.03498740 32.51216611 23.93429418
  2103 1 31.03498740 32.51216611 26.48694966
  2104 1 31.03498740 32.51216611 29.03960514
  2105 1 29.47220418 30.94859771 2.23672260
  2106 1 29.47220418 30.94859771 4.78937808
  2107 1 29.47220418 30.94859771 7.34203356
  2108 1 29.47220418 30.94859771 9.89468904
  2109 1 29.47220418 30.94859771 12.44734452
  2110 1 29.47220418 30.94859771 15.00000000
  2111 1 29.47220418 30.94859771 17.55265548
  2112 1 29.47220418 30.94859771 20.10531096
  2113 1 29.47220418 30.94859771 22.65796644
  2114 1 29.47220418 30.94859771 25.21062192
  2115 1 29.47220418 30.94859771 27.76327740
  2116 1 27.90942096 29.38502932 0.96039486
  2117 1 27.90942096 29.38502932 3.51305034
  2118 1 27.90942096 29.38502932 6.06570582
  2119 1 27.90942096 29.38502932 8.61836130
  2120 1 27.90942096 29.38502932 11.17101678
  2121 1 27.90942096 29.38502932 13.72367226
  2122 1 27.90942096 29.38502932 16.27632774
  2123 1 27.90942096 29.38502932 18.82898322
  2124 1 27.90942096 29.38502932 21.38163870
  2125 1 27.90942096 29.38502932 23.93429418
  2126 1 27.90942096 29.38502932 26.48694966
  2127 1 27.90942096 29.38502932 29.03960514
  2128 1 26.34663775 27.82146093 2.23672260
  2129 1 26.34663775 27.82146093 4.78937808
  2130 1 26.34663775 27.82146093 7.34203356
  2131 1 26.34663775 27.82146093 9.89468904
  2132 1 26.34663775 27.82146093 12.44734452
  2133 1 26.34663775 27.82146093 15.00000000
  2134 1 26.34663775 27.82146093 17.55265548
  2135 1 26.34663775 27.82146093 20.10531096
  2136 1 26.34663775 27.82146093 22.65796644
  2137 1 26.34663775 27.82146093 25.21062192
  2138 1 26.34663775 27.82146093 27.76327740
  2139 1 24.78385453 26.25789254 0.96039486
  2140 1 24.78385453 26.25789254 3.51305034
  2141 1 24.78385453 26.25789254 6.06570582
  2142 1 24.78385453 26.25789254 8.61836130
  2143 1 24.78385453 26.25789254 11.17101678
  2144 1 24.78385453 26.25789254 13.72367226
  2145 1 24.78385453 26.25789254 16.27632774
  2146 1 24.78385453 26.25789254 18.82898322
  2147 1 24.78385453 26.25789254 21.38163870
  2148 1 24.78385453 26.25789254 23.93429418
  2149 1 24.78385453 26.25789254 26.48694966
  2150 1 24.78385453 26.25789254 29.03960514
  2151 1 23.22107131 24.69432415 2.23672260
  2152 1 23.22107131 24.69432415 4.78937808
  2153 1 23.22107131 24.69432415 7.34203356
  2154 1 23.22107131 24.69432415 9.89468904
  2155 1 23.22107131 24.69432415 12.44734452
  2156 1 23.22107131 24.69432415 15.00000000
  2157 1 23.22107131 24.69432415 17.55265548
  2158 1 23.22107131 24.69432415 20.10531096
  2159 1 23.22107131 24.69432415 22.65796644
  2160 1 23.22107131 24.69432415 25.21062192
  2161 1 23.22107131 24.69432415 27.76327740
  2162 1 21.65828810 23.13075575 0.96039486
  2163 1 21.65828810 23.13075575 3.51305034
  2164 1 21.65828810 23.13075575 6.06570582
  2165 1 21.65828810 23.13075575 8.61836130
  2166 1 21.65828810 23.13075575 11.17101678
  2167 1 21.65828810 23.13075575 13.72367226
  2168 1 21.65828810 23.13075575 16.27632774
  2169 1 21.65828810 23.13075575 18.82898322
  2170 1 21.65828810 23.13075575 21.38163870
  2171 1 21.65828810 23.13075575 23.93429418
  2172 1 21.65828810 23.13075575 26.48694966
  2173 1 21.65828810 23.13075575 29.03960514
  2174 1 20.09550488 21.56718736 2.23672260
  2175 1 20.09550488 21.56718736 4.78937808
  2176 1 20.09550488 21.56718736 7.34203356
  2177 1 20.09550488 21.56718736 9.89468904
  2178 1 20.09550488 21.56718736 12.44734452
  2179 1 20.09550488 21.56718736 15.00000000
  2180 1 20.09550488 21.56718736 17.55265548
  2181 1 20.09550488 21.56718736 20.10531096
  2182 1 20.09550488 21.56718736 22.65796644
  2183 1 20.09550488 21.56718736 25.21062192
  2184 1 20.09550488 21.56718736 27.76327740
  2185 1 18.53272166 20.00361897 0.96039486
  2186 1 18.53272166 20.00361897 3.51305034
  2187 1 18.53272166 20.00361897 6.06570582
  2188 1 18.53272166 20.00361897 8.61836130
  2189 1 18.53272166 20.00361897 11.17101678
  2190 1 18.53272166 20.00361897 13.72367226
  2191 1 18.53272166 20.00361897 16.27632774
  2192 1 18.53272166 20.00361897 18.82898322
  2193 1 18.53272166 20.00361897 21.38163870
  2194 1 18.53272166 20.00361897 23.93429418
  2195 1 18.53272166 20.00361897 26.48694966
  2196 1 18.53272166 20.00361897 29.03960514
  2197 1 16.96993845 18.44005058 2.23672260
  2198 1 16.96993845 18.44005058 4.78937808
  2199 1 16.96993845 18.44005058 7.34203356
  2200 1 16.96993845 18.44005058 9.89468904
  2201 1 16.96993845 18.44005058 12.44734452
  2202 1 16.96993845 18.44005058 15.00000000
  2203 1 16.96993845 18.44005058 17.55265548
  2204 1 16.96993845 18.44005058 20.10531096
  2205 1 16.96993845 18.44005058 22.65796644
  2206 1 16.96993845 18.44005058 25.21062192
  2207 1 16.96993845 18.44005058 27.76327740
  2208 1 15.40715523 16.87648219 0.96039486
  2209 1 15.40715523 16.87648219 3.51305034
  2210 1 15.40715523 16.87648219 6.06570582
  2211 1 15.40715523 16.87648219 8.61836130
  2212 1 15.40715523 16.87648219 11.17101678
  2213 1 15.40715523 16.87648219 13.72367226
  2214 1 15.40715523 16.87648219 16.27632774
  2215 1 15.40715523 16.87648219 18.82898322
  2216 1 15.40715523 16.87648219 21.38163870
  2217 1 15.40715523 16.87648219 23.93429418
  2218 1 15.40715523 16.87648219 26.48694966
  2219 1 15.40715523 16.87648219 29.03960514
  2220 1 13.84437201 15.31291379 2.23672260
  2221 1 13.84437201 15.31291379 4.78937808
  2222 1 13.84437201 15.31291379 7.34203356
  2223 1 13.84437201 15.31291379 9.89468904
  2224 1 13.84437201 15.31291379 12.44734452
  2225 1 13.84437201 15.31291379 15.00000000
  2226 1 13.84437201 15.31291379 17.55265548
  2227 1 13.84437201 15.31291379 20.10531096
  2228 1 13.84437201 15.31291379 22.65796644
  2229 1 13.84437201 15.31291379 25.21062192
  2230 1 13.84437201 15.31291379 27.76327740
  2231 1 12.28158879 13.74934540 0.96039486
  2232 1 12.28158879 13.74934540 3.51305034
  2233 1 12.28158879 13.74934540 6.06570582
  2234 1 12.28158879 13.74934540 8.61836130
  2235 1 12.28158879 13.74934540 11.17101678
  2236 1 12.28158879 13.74934540 13.72367226
  2237 1 12.28158879 13.74934540 16.27632774
  2238 1 12.28158879 13.74934540 18.82898322
  2239 1 12.28158879 13.74934540 21.38163870
  2240 1 12.28158879 13.74934540 23.93429418
  2241 1 12.28158879 13.74934540 26.48694966
  2242 1 12.28158879 13.74934540 29.03960514
  2243 1 10.71880558 12.18577701 2.23672260
  2244 1 10.71880558 12.18577701 4.78937808
  2245 1 10.71880558 12.18577701 7.34203356
  2246 1 10.71880558 12.18577701 9.89468904
  2247 1 10.71880558 12.18577701 12.44734452
  2248 1 10.71880558 12.18577701 15.00000000
  2249 1 10.71880558 12.18577701 17.55265548
  2250 1 10.71880558 12.18577701 20.10531096
  2251 1 10.71880558 12.18577701 22.65796644
  2252 1 10.71880558 12.18577701 25.21062192
  2253 1 10.71880558 12.18577701 27.76327740
  2254 1 9.15602236 10.62220862 3.51305034
  2255 1 9.15602236 10.62220862 6.06570582
  2256 1 9.15602236 10.62220862 8.61836130
  2257 1 9.15602236 10.62220862 11.17101678
  2258 1 9.15602236 10.62220862 13.72367226
  2259 1 9.15602236 10.62220862 16.27632774
  2260 1 9.15602236 10.62220862 18.82898322
  2261 1 9.15602236 10.62220862 21.38163870
  2262 1 9.15602236 10.62220862 23.93429418
  2263 1 9.15602236 10.62220862 26.48694966
  2264 1 9.15602236 10.62220862 29.03960514
  2265 1 36.85382933 41.28222475 0.96039486
  2266 1 36.85382933 41.28222475 3.51305034
  2267 1 36.85382933 41.28222475 6.06570582
  2268 1 36.85382933 41.28222475 8.61836130
  2269 1 36.85382933 41.28222475 11.17101678
  2270 1 36.85382933 41.28222475 13.72367226
  2271 1 36.85382933 41.28222475 16.27632774
  2272 1 36.85382933 41.28222475 18.82898322
  2273 1 36.85382933 41.28222475 21.38163870
  2274 1 36.85382933 41.28222475 23.93429418
  2275 1 36.85382933 41.28222475 26.48694966
  2276 1 36.85382933 41.28222475 29.03960514
  2277 1 35.29104611 39.71865636 2.23672260
  2278 1 35.29104611 39.71865636 4.78937808
  2279 1 35.29104611 39.71865636 7.34203356
  2280 1 35.29104611 39.71865636 9.89468904
  2281 1 35.29104611 39.71865636 12.44734452
  2282 1 35.29104611 39.71865636 15.00000000
  2283 1 35.29104611 39.71865636 17.55265548
  2284 1 35.29104611 39.71865636 20.10531096
  2285 1 35.29104611 39.71865636 22.65796644
  2286 1 35.29104611 39.71865636 25.21062192
  2287 1 35.29104611 39.71865636 27.76327740
  2288 1 33.72826289 38.15508796 0.96039486
  2289 1 33.72826289 38.15508796 3.51305034
  2290 1 33.72826289 38.15508796 6.06570582
  2291 1 33.72826289 38.15508796 8.61836130
  2292 1 33.72826289 38.15508796 11.17101678
  2293 1 33.72826289 38.15508796 13.72367226
  2294 1 33.72826289 38.15508796 16.27632774
  2295 1 33.72826289 38.15508796 18.82898322
  2296 1 33.72826289 38.15508796 21.38163870
  2297 1 33.72826289 38.15508796 23.93429418
  2298 1 33.72826289 38.15508796 26.48694966
  2299 1 33.72826289 38.15508796 29.03960514
  2300 1 32.16547968 36.59151957 2.23672260
  2301 1 32.16547968 36.59151957 4.78937808
  2302 1 32.16547968 36.59151957 7.34203356
  2303 1 32.16547968 36.59151957 9.89468904
  2304 1 32.16547968 36.59151957 12.44734452
  2305 1 32.16547968 36.59151957 15.00000000
  2306 1 32.16547968 36.59151957 17.55265548
  2307 1 32.16547968 36.59151957 20.10531096
  2308 1 32.16547968 36.59151957 22.65796644
  2309 1 32.16547968 36.59151957 25.21062192
  2310 1 32.16547968 36.59151957 27.76327740
  2311 1 30.60269646 35.02795118 0.96039486
  2312 1 30.60269646 35.02795118 3.51305034
  2313 1 30.60269646 35.02795118 6.06570582
  2314 1 30.60269646 35.02795118 8.61836130
  2315 1 30.60269646 35.02795118 11.17101678
  2316 1 30.60269646 35.02795118 13.72367226
  2317 1 30.60269646 35.02795118 16.27632774
  2318 1 30.60269646 35.02795118 18.82898322
  2319 1 30.60269646 35.02795118 21.38163870
  2320 1 30.60269646 35.02795118 23.93429418
  2321 1 30.60269646 35.02795118 26.48694966
  2322 1 30.60269646 35.02795118 29.03960514
  2323 1 29.03991324 33.46438279 2.23672260
  2324 1 29.03991324 33.46438279 4.78937808
  2325 1 29.03991324 33.46438279 7.34203356
  2326 1 29.03991324 33.46438279 9.89468904
  2327 1 29.03991324 33.46438279 12.44734452
  2328 1 29.03991324 33.46438279 15.00000000
  2329 1 29.03991324 33.46438279 17.55265548
  2330 1 29.03991324 33.46438279 20.10531096
  2331 1 29.03991324 33.46438279 22.65796644
  2332 1 29.03991324 33.46438279 25.21062192
  2333 1 29.03991324 33.46438279 27.76327740
  2334 1 27.47713003 31.90081440 0.96039486
  2335 1 27.47713003 31.90081440 3.51305034
  2336 1 27.47713003 31.90081440 6.06570582
  2337 1 27.47713003 31.90081440 8.61836130
  2338 1 27.47713003 31.90081440 11.17101678
  2339 1 27.47713003 31.90081440 13.72367226
  2340 1 27.47713003 31.90081440 16.27632774
  2341 1 27.47713003 31.90081440 18.82898322
  2342 1 27.47713003 31.90081440 21.38163870
  2343 1 27.47713003 31.90081440 23.93429418
  2344 1 27.47713003 31.90081440 26.48694966
  2345 1 27.47713003 31.90081440 29.03960514
  2346 1 25.91434681 30.33724600 2.23672260
  2347 1 25.91434681 30.33724600 4.78937808
  2348 1 25.91434681 30.33724600 7.34203356
  2349 1 25.91434681 30.33724600 9.89468904
  2350 1 25.91434681 30.33724600 12.44734452
  2351 1 25.91434681 30.33724600 15.00000000
  2352 1 25.91434681 30.33724600 17.55265548
  2353 1 25.91434681 30.33724600 20.10531096
  2354 1 25.91434681 30.33724600 22.65796644
  2355 1 25.91434681 30.33724600 25.21062192
  2356 1 25.91434681 30.33724600 27.76327740
  2357 1 24.35156359 28.77367761 0.96039486
